keyword,title,description,originallink,link,pubDate
한국염업,인촌과 수당 형제가 이룬 것,1946년 한국민주당 영도 1951년 제2대 부통령에 피선 1955년 2월 18일 별세. 국민장으로 서울 성북구 안암동... 장남 상준(작고·보성전문 상학과 졸업·삼양염업 회장 역임)은 구연성(작고·이화여전 음악과 졸업)과 사이에... ,http://weekly.chosun.com/client/news/viw.asp?nNewsNumb=002626100014&ctcd=C05,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=053&aid=0000027989,"Tue, 22 Sep 2020 10:33:00 +0900"
코만상사,[제19회 경남중소기업대상 수상업체] 수출 부문 (주)코만,김욱 대표 창원시 의창구 소재 (주)코만(대표이사 김욱)은 30년 넘게 유압호스 및 유압호스 피팅(관이음새) 분야에서 잔뼈가 굵은 유압부품 전문기업이다. 1981년 계산호스상사로 출발한 이래 수입에 의존하던 유압호스... ,http://www.knnews.co.kr/news/articleView.php?idxno=1162171,http://www.knnews.co.kr/news/articleView.php?idxno=1162171,"Tue, 27 Oct 2015 09:20:00 +0900"
글로벌푸드,"[FoodDining]K푸드 이끄는 신라면, 글로벌 매장 인기 절정",지난달 캐나다의 글로벌 여행정보 전문 웹사이트 더 트래블도 신라면블랙을 세계 최고의 라면으로 소개했다. K푸드의 대표 격인 신라면은 현재 전 세계 100여 개국에 진출했다. 2017년에는 미국 월마트 전 점포에... ,https://www.donga.com/news/article/all/20201118/104039181/1,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003321349,"Thu, 19 Nov 2020 03:02:00 +0900"
영주농업협동조합,"대한노인회 경북 영주시지회, 자문위원 위촉식 및 임원 간담회 개최",영주농업협동조합장 남정순 자문위원은 지회와 지역 농협이 협력해나가는 것은 매우 바람직한 일이라며 당면한 영농 정보를 설명하고 안내했다. 박위훈 안정면 분회장은 고령화 시대를 맞이해 지회와 노인들이 여러... ,http://www.100ssd.co.kr/news/articleView.html?idxno=72267,http://www.100ssd.co.kr/news/articleView.html?idxno=72267,"Thu, 29 Oct 2020 18:08:00 +0900"
이분의이,“조국 등 586정치인 이분법 세계관이 반민주주의 행태 낳아”,않는 ‘이분법적 선악관’은 극복돼야 한다”고 강조했다. 이어 “586 운동권은 겉으로는 공정과 정의를 부르짖으면서 속으로는 반칙을 일삼고 기득권을 탐하는 ‘입신 출세자의 상징’이 됐다”며 “독재 정권에... ,http://www.munhwa.com/news/view.html?no=2020112001032812348001,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=021&aid=0002450148,"Fri, 20 Nov 2020 12:01:00 +0900"
우림씨티씨,[2008 서울리빙디자인페어]Icon Concepts의 더블월 글라스,"SEOUL, Korea (AVING Special Report on '2008 Seoul Living Design Fair') -- Visual News 우림씨티씨는 '2008 서울리빙디자인페어'에서 영국 디자인회사 Icon Concepts의 더블월 글라스를... ",http://aving.net/atc/read.asp?c_num=80603&Branch_ID=kr,http://aving.net/atc/read.asp?c_num=80603&Branch_ID=kr,"Thu, 03 Apr 2008 14:15:00 +0900"
농업회사법인싱그람,"경북여성정책개발원, 문경시 여성친화기업 협약 및 현장 간담회 개최","농업회사법인 싱그람(주), 다미산업, ㈜디엠개발 등 여성친화기업 12곳과 문경시, 문경고용복지+센터 등 유관기관 관계자들이 참석한 이번 간담회는 여성친화기업에 대한 기업의 관심을 유도하고 여성이 일하기 좋은... ",http://www.dkilbo.com/news/articleView.html?idxno=193111,http://www.dkilbo.com/news/articleView.html?idxno=193111,"Sun, 29 Sep 2019 19:46:00 +0900"
스파클,"스파클 생수 2L 375원…위메프, 10일 '특가탑10' 행사 연다",주요 상품은 Δ스파클 생수 2L X 24PET 8990원 (PET당 375원) ΔEMTEK 블랙 에디션 RTX 3070 Δ뮤지컬 〈캣츠〉 40주년 내한공연 - Seoul (Musical CATS) 2만9900원 Δ제주항공 제주도 항공권(편도) 7900원 등이다. 10일 오전... ,https://www.news1.kr/articles/?4112529,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004977827,"Mon, 09 Nov 2020 08:48:00 +0900"
해주식품,"식약처, 김장 관련 제조사… 식품위생법 위반 132곳 적발",이번 점검에서 적발된 업체 △센트럴키친 △해정원 △해주식품 △대가식품 △홍초농산 등 132곳은 관할 지자체가 3개월 이내 재점검을 시행해 개선여부를 확인한다.,http://www.newsprime.co.kr/news/article.html?no=395991,http://www.newsprime.co.kr/news/article.html?no=395991,"Tue, 21 Nov 2017 17:46:00 +0900"
농업회사법인웰빙라이프,금주(1월 17일~23일)의 신설법인 1231개,"(문정동,가든파이브라이프) ▷태형종합건설(김희정·350·건축공사업)서울특별시 노원구 동일로 1689... (논현동,논현빌딩) ▷농업회사법인지온(권은이·20·부동산 매매, 임대, 분양 및 컨설팅업)서울특별시 강남구... ",https://www.hankyung.com/economy/article/202001235148i,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004278677,"Thu, 23 Jan 2020 17:33:00 +0900"
(유)금정산성토산주,"유청길 금정산성토산주 대표, 전국최초 ‘막걸리 식품명인’ 선정",유 대표는 1998년 금정산성토산주의 대표가 되면서 금정산성 누룩의 과학적인 분석 및 산성막걸리의 전통적인 제조방법 등에 대해 체계적인 연구를 시작했고 이번에 농림축산식품부로부터 전통성과 정통성 등을... ,http://www.nspna.com/news/?mode=view&newsid=75345,http://www.nspna.com/news/?mode=view&newsid=75345,"Thu, 05 Dec 2013 08:45:00 +0900"
우리술,"술 잘먹는 정준하, 못먹는 김준수…와이너리서 공연한 사연",뮤지컬계 어벤져스가 총출동한 계기는 바로 우리술 홍보를 위해서다. 16일부터 진행 중인 농림축산식품부와 aT(한국농수산식품유통공사) 주최 ‘우리술대축제’의 특별 행사로 준비된 이번 공연은 개그맨이자 뮤지컬... ,https://news.joins.com/article/olink/23521109,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=025&aid=0003054262,"Sat, 21 Nov 2020 11:52:00 +0900"
비아탁주,"광주식약청, 식품안전수준 느끼게 한다","대표, 비아탁주 심상욱 이사, 광주식약청, 소비자 단체, 식품업계, 소비자식품위생감시원 등이 참석했다. 한순영 광주식약청장은 “국민이 체감하는 식품안전수준 제고를 위해 협력과 소통으로 안전망을 넓혀... ",http://www.bosa.co.kr/news/articleView.html?idxno=2060592,http://www.bosa.co.kr/news/articleView.html?idxno=2060592,"Fri, 12 May 2017 09:28:00 +0900"
경기동부인삼농업협동조합,[전국 조합장 선거 후보자 명단] 경기 489명·인천 65명 출사표,"(현)서울경기한우협동조합장 ▶경기동부인삼농업협동조합 윤여홍(56), (현)경기동부인삼농협 조합장 ▶이천시산림조합 박정은(58), (전)이천시산림조합 상무 박종한(65), (전)이천시산림조합 상무이사 최용환(70), (전)... ",http://www.joongboo.com/news/articleView.html?idxno=1330816,http://www.joongboo.com/news/articleView.html?idxno=1330816,"Wed, 27 Feb 2019 23:02:00 +0900"
생달주조,`오감만족`와인 문경경제 효자,"문경시 동로면 생달리에 위치한 생달주조(대표 주현덕)에서 생산되는 `오감만족`이 21일부터 3일간 경주에서 열리는 제5차 태평양경제협력체(APEC) 교육장관회의에 공식 만찬주로 선정됐다. 미국, 중국, 러시아 등 21개... ",http://www.kbmaeil.com/news/articleView.html?idxno=255050,http://www.kbmaeil.com/news/articleView.html?idxno=255050,"Mon, 21 May 2012 23:00:00 +0900"
김포파주인삼농업협동조합,부천·김포 조합장 당선자,임한호(72·축산업) Δ신김포농업협동조합 신선균(65·농업인) Δ김포파주인삼농업협동조합 조재열(62·김포파주인삼농업협동조합 조합장) ◆김포 산림 조합장 당선자 Δ김포시산림조합 유영범(63·농업인),http://news1.kr/articles/?3570598,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003880793,"Wed, 13 Mar 2019 21:58:00 +0900"
광주제과,오늘부터 서울-경기-광주 거리두기 1.5단계…다중시설 인원제한,"경기, 광주 전역과 강원도 일부 지역의 '사회적 거리두기'가 19일 0시부터 1.5단계로 격상됐다. 이에 따라... 식당·카페(시설 허가신고면적 기준 50㎡ 이상 일반·휴게음식점, 제과 영업점)에서는 테이블 간 1m 거리두기나... ",http://yna.kr/AKR20201118127800530?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0012024763,"Thu, 19 Nov 2020 05:00:00 +0900"
울산탁주공동제조장,'울산태화루' 국가인증 농식품 명품대회 대상,= 울산시는 울산지역 쌀로 빚은 '울산태화루'(울산탁주공동제조장 대표 김홍수) 막걸리가 지난 16일부터 19일까지 창원에서 열린 제8회 국가인증 농식품 명품대회에서 대상을 수상했다고 20일 밝혔다.... ,http://www.newsis.com/view/?id=NISI20171120_0000070422,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008297814,"Mon, 20 Nov 2017 15:25:00 +0900"
상동양조장,김해 상동탁주,"'상동양조장'. 여기서 나오는 상동탁주를 고 노무현 전 대통령이 귀향 후 즐겨 마셨다 해서 찾아간 길이었다. 불평을 했더니 박대흠(54) 대표는 간판은 무슨, 술만 잘 만들면 되지라며 웃어 넘긴다. 노 전 대통령 이야기를... ",http://news20.busan.com/news/newsController.jsp?subSectionId=1010120000&newsId=20110405000224,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=082&aid=0000290633,"Thu, 07 Apr 2011 08:21:00 +0900"
다음,미디어 홍수 속에서 다음세대 지키기,안목에서의 투자가 필요하다는 목소리도 높습니다. INT 함영주 교수 / 총신대학교 기독교교육학 동전의 양면과 같은 미디어를 다음세대에 가르침에 있어 지혜로운 전략들이 요구되고 있습니다. CTS뉴스 김인애입니다.,http://www.cts.tv/news/view?ncate=THMNWS01&dpid=270714,http://www.cts.tv/news/view?ncate=THMNWS01&dpid=270714,"Tue, 17 Nov 2020 16:35:00 +0900"
명설차,"비전코리아(주)명설차, 4계절 향차로 茶문화 보급 주도",(주)명설차(www.myoungsul.com) 의 김동원 대표는 국내 전통차 연구개발 및 차문화 보급에 20여 년간 외길을... 녹차인 ‘명설차’ 등 사계절 녹차개발에 성공했으며 차를 마시면서 계절의 향기를 음미할 수 있다는 점에서 차... ,http://biz.heraldm.com/common/redirect.jsp?category_id=019900000000&news_id=20101124000968,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0000366154,"Wed, 01 Dec 2010 08:41:00 +0900"
강산식품,[아름다운 강산 '산山 내川 들野' 나들이] 소래포구,"수산물의 발효식품인 젓갈의 기원은 삼국시대나 통일신라시대로 거슬러 올라가지만, 젓갈이 보편적인 우리의 음식이 되었음을 알 수 있는 기록은 고려도경(高麗圖經)에서 찾아 볼 수 있다. 900년 전인 고려 인종 1년(1123년)... ",http://www.kyeonggi.com/news/articleView.html?idxno=2326723,http://www.kyeonggi.com/news/articleView.html?idxno=2326723,"Wed, 04 Nov 2020 21:33:00 +0900"
동진제약,약의날 기념식 “글로벌 제약강국 도약” 한 목소리,"동아제약 부장, 홍기진 동진팜 대표이사, 김은석 대화제약 대표이사 사장, 임경화 얀센 전무, 이윤실 이화여대 교수, 이정선 가톨릭대 은평성모병원 조제팀장, 박종남 대전시 중구보건소 지방보건주사, 연민선 충남... ",http://www.yakup.com/news/index.html?mode=view&cat=13&nid=251563,http://www.yakup.com/news/index.html?mode=view&cat=13&nid=251563,"Thu, 19 Nov 2020 01:25:00 +0900"
조이플러스,넥슨31종 게임 지원 '위 딜리버 조이' 캠페인 쿠폰 공개,"넥슨은 자사 게임 31종에서 공통으로 사용할 수 있는 '위 딜리버 조이(WE DELIVER JOY)' 캠페인 쿠폰을... 러쉬플러스, FIFA 모바일, 카운터사이드, 메이플스토리M 등 모바일게임 11종을 대상으로 하며, 오는 30일까지... ",https://www.ebn.co.kr/news/view/1460206/?sc=Naver,https://www.ebn.co.kr/news/view/1460206/?sc=Naver,"Fri, 20 Nov 2020 17:47:00 +0900"
(유)양촌양조,"농식품부, '찾아가는 양조장' 6개소 신규선정","(화성시), (유)양촌양조(논산시), 은척양조장(상주시), (농)(주)제이엘(문경시), 한국애플리즈(의성군) 등 다양한 주종의 양조장 6곳을 선정했다. 특히, 이번에 선정된 양조장에는 전통제법을 따라 누룩을 손수 빚어 술을... ",http://www.fnnews.com/news/201607051316324419,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003672917,"Tue, 05 Jul 2016 13:20:00 +0900"
화삼주조(합자),당좌거래정지 4월17일,(주) 강원 원주시 관설동 1682-3 1368110*** 화삼주조(합자) 인천 강화군 길상면 온수리 408-14 570315******* 권혁민 경기 부천시 원미구 중1동 510413******* 배정수 부산 북구 만덕동 [자료 : 금융결제원] /,http://www.ebn.co.kr/news/view/329695,http://www.ebn.co.kr/news/view/329695,"Mon, 24 Mar 2014 15:51:00 +0900"
우리명과,"[인-잇] 퍼스트 독, 그 명과 암","#인-잇 #인잇 #이학범 #동문동답 # 본 글과 함께 생각해볼 인-잇, 지금 만나보세요. [인-잇] 우리나라 동물병원 진료비, 비싸지 않아요. [ http://asq.kr/ymrW2EmsCYgSA ] [ http://asq.kr/ymrW2EmsCYgSA ] ▶ [기사 모아보기] 美 바이든 시대",https://news.sbs.co.kr/news/endPage.do?news_id=N1006067105&plink=ORI&cooper=NAVER,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=055&aid=0000853831,"Wed, 11 Nov 2020 11:03:00 +0900"
다좋은푸드,"[기고] 영문과 졸업생의 브라질 창업, 취업 둘 다 정복하기",취업을 목표로 기업용 포르투갈어를 집중 공략하기 위해 어학연수 연장을 고려할 즈음 한국에서는 푸드트럭... 느려도 너무 느린 브라질 브라질은 사실 한국인이 살기에 그렇게 좋은 나라는 아닙니다. 한반도와... ,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=185912,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=185912,"Tue, 17 Nov 2020 10:03:00 +0900"
현진식품,"㈜현진씨엔티, 햄프시드 활용 신소재 화장품 선보여","국내에서도 식품, 뷰티 업계에서도 이를 활용한 제품을 내놓기 시작하고 있다. 껍질이 완전히 제거된 햄프시드는 각종 효능과 효과를 보이는 슈퍼푸드로도 인기를 얻고 있다. ㈜현진씨엔티의 대마화장품 '헴픽' 역시... ",http://www.futurekorea.co.kr/news/articleView.html?idxno=140016,http://www.futurekorea.co.kr/news/articleView.html?idxno=140016,"Thu, 17 Sep 2020 09:39:00 +0900"
푸른식품,코로나19로 고단백 건강식품 관심↑…‘힐링푸드’ 동원참치 인기,청정한 남태평양에서 잡히는 등푸른생선인 참치는 고단백·저지방 식품일 뿐만 아니라 셀레늄·DHA·오메가3 등 각종 영양소가 풍부하게 함유돼 있다. 동원FB 관계자는 “요즘처럼 건강한 식품 섭취가 매우 중요한... ,http://www.newsway.co.kr/news/view?tp=1&ud=2020112013593624940,http://www.newsway.co.kr/news/view?tp=1&ud=2020112013593624940,"Fri, 20 Nov 2020 14:03:00 +0900"
우농,"우농서원, '윤경숙 한식 셰프의 요리교실' 개최",우농서원이 3일부터 '윤경숙 한식 셰프의 요리교실' 개최할 예정이다. (우농서원 제공)/그린포스트코리아 충남 보령시 남포면 야동마을에 있는 우농서원은 3일부터 '윤경숙 한식 셰프의 요리교실'을 열 계획이라고 밝혔다.... ,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=118977,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=118977,"Fri, 03 Jul 2020 10:24:00 +0900"
